SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0.611111111111111,0.7070254110612856,0.46520357406042745,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,0.9166666666666666,0.014947683109118065,0.15481070375829037,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0.2638888888888889,0.025909317389138015,0.053829679439941054,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.2361111111111111,0.7169905331340309,0.16743621039056747,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,0.09722222222222221,0.5645241654210265,0.05648374170965366,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.29166666666666663,0.5326357747882412,0.17237587509211497,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,0.8472222222222222,0.7558545092177379,0.6492147199705234,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False
0,0.05555555555555555,0.323368211260588,0.0247040806927045,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.8055555555555555,0.5675137020428501,0.49521002210759035,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,0.29166666666666663,0.3756851021425013,0.13322701731761238,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,0.8333333333333333,0.016940707523667137,0.13700948784082537,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.5972222222222222,0.07424015944195314,0.13681374355195286,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
1,0.5,0.6676631788739412,0.36071642409727345,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1,0.7916666666666666,0.3662182361733931,0.3562603629329404,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.3333333333333333,0.3657199800697559,0.15527127855563747,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.9444444444444444,0.8669656203288489,0.8259430268975683,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,1.0,0.7613353263577479,0.7769148397199707,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.125,0.21225710014947677,0.04294859985261607,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.9166666666666666,0.6103637269556552,0.5982981761238026,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.1111111111111111,0.5505729945191828,0.07279384672070746,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.6944444444444444,0.8450423517688093,0.593393054532056,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0.1388888888888889,0.57299451918286,0.0895011974944731,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.75,0.12107623318385649,0.18668823691967576,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.013888888888888888,0.6118584952665671,0.009171195652173916,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.986111111111111,0.8998505231689089,0.8769344141488579,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.05555555555555555,0.8261086198305929,0.04443395357406043,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,0.4583333333333333,0.36273044344793226,0.19173728813559326,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.1388888888888889,0.6816143497757848,0.098637850036846,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.0,0.3084205281514699,0.4123238301400148,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
1,0.013888888888888888,0.025909317389138015,0.002400746131171703,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0.9305555555555555,0.0732436472346786,0.2061475221075903,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,0.3055555555555555,0.615346287992028,0.1964869657332351,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0.861111111111111,0.7822620827105132,0.7053012159174651,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,0.29166666666666663,0.2356751370204285,0.09673222181282241,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.9444444444444444,0.931738913801694,0.8648788688282979,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.09722222222222221,0.7952167414050823,0.08209745762711866,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,0.8055555555555555,0.6133532635774788,0.5212382553426678,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.3194444444444444,0.6527154957648231,0.21301008658806195,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,0.986111111111111,0.05680119581464871,0.20221536477523952,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.5694444444444444,0.6771300448430494,0.3844705692704496,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,0.0,0.37668161434977576,0.0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,0.8472222222222222,0.4374688589935227,0.43511076823876205,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True
0,0.6388888888888888,0.8111609367214749,0.5331383566691231,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,0.08333333333333333,0.024414549078226183,0.012982452100221078,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.09722222222222221,0.7573492775286498,0.07703113485630067,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.29166666666666663,0.552566018933732,0.179474484156227,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.18055555555555555,0.7653213751868461,0.14853537214443627,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.3055555555555555,0.6482311908320877,0.212543754605748,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.3611111111111111,0.5062282012954659,0.20906065770081064,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.05555555555555555,0.24065769805680118,0.016857037582903467,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.875,0.012456402590931726,0.13991110906411203,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0.06944444444444445,0.6143497757847535,0.039603675386882836,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0.08333333333333333,0.014449427005480797,0.014916866249078854,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0.7638888888888888,0.7593423019431988,0.5841355011053796,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,0.7083333333333333,0.5794718485301446,0.45669445467944003,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,0.7777777777777777,0.5032386646736423,0.43846720707442893,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
0,0.25,0.018435475834578968,0.04627049557848195,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.0,0.8704534130543098,0.8729619565217392,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,0.2638888888888889,0.31240657698056806,0.11087186809137806,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0.3055555555555555,0.7817638266068759,0.23983856853352986,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.5694444444444444,0.17140009965122074,0.1602397291820192,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.06944444444444445,0.011958146487294458,0.009908115327929257,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.7916666666666666,0.5585450921773791,0.47972895173176133,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
1,0.40277777777777773,0.8290981564524167,0.3395127118644068,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,0.4583333333333333,0.7528649725959143,0.35976648857774507,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,1.0,0.7932237169905331,0.7877325902726604,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,0.4305555555555555,0.7015445939212757,0.30895357406042745,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,0.7222222222222222,0.8589935226706529,0.6311314019896832,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,0.4861111111111111,0.0179372197309417,0.08598355747973473,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0.09722222222222221,0.01594419531639263,0.01659796425939573,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.3055555555555555,0.36322869955156956,0.13572563559322035,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.08333333333333333,0.5645241654210265,0.05409450994841563,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8333333333333333,0.19382162431489788,0.26352938467207077,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.3333333333333333,0.019930244145490772,0.05063444178334562,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0.4305555555555555,0.5510712506228201,0.24118574981577012,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.3611111111111111,0.672645739910314,0.24715595062638177,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.013888888888888888,0.5146985550572996,0.008048544583640386,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.5555555555555556,0.013452914798206289,0.09314549557848197,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.1388888888888889,0.0179372197309417,0.025158898305084748,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0.9722222222222222,0.009466865969108118,0.16136238025055272,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0.041666666666666664,0.3677130044843049,0.018325119749447314,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0.6388888888888888,0.6651718983557549,0.457051400147384,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.8194444444444444,0.9157947184853015,0.7424523305084747,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
1,0.6666666666666666,0.5221723966118585,0.4081901713338247,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.8194444444444444,0.010961634280019922,0.12661201179071482,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.40277777777777773,0.12306925759840556,0.09860330692704497,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.1111111111111111,0.01395117090184353,0.01891810980103169,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0.125,0.014947683109118065,0.024255020265291086,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.1111111111111111,0.3981066268061785,0.054031180913780404,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0.38888888888888884,0.7144992526158446,0.30231553979366255,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.2777777777777778,0.5754857997010464,0.18293455232129702,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
1,0.7777777777777777,0.8619830592924764,0.6345166267501843,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,0.6805555555555555,0.22321873442949672,0.23843381540162126,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0.06944444444444445,0.7040358744394619,0.05229251105379514,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,0.25,0.7149975087194819,0.17586472918201917,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0.986111111111111,0.71898355754858,0.7677839443625646,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0.2777777777777778,0.7050323866467364,0.20961334745762716,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,0.5555555555555556,0.24015944195316394,0.19763840272660282,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
0,0.25,0.42202291978076734,0.13314641672807664,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.5277777777777778,0.02042850024912804,0.08628293109801033,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0.9305555555555555,0.8704534130543098,0.8189192612380252,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0,0.2361111111111111,0.36970602889885407,0.10598977523949892,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0.013888888888888888,0.16940707523667162,0.004058815401621224,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.9444444444444444,0.06776283009466866,0.18759211495946945,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.4861111111111111,0.6467364225211759,0.3279810703758291,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.041666666666666664,0.5734927752864972,0.02835989314664702,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.1111111111111111,0.7174887892376682,0.08563812638172441,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,0.40277777777777773,0.5246636771300449,0.22621131171702286,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,0.027777777777777776,0.1639262580966617,0.0071676952837140765,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0.736111111111111,0.5535625311410065,0.4610181005895358,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.013888888888888888,0.070254110612855,0.0029131355932203395,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.09722222222222221,0.5670154459392128,0.060450442151805464,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.05555555555555555,0.0179372197309417,0.009844786293294033,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0.40277777777777773,0.5754857997010464,0.25507207995578485,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.041666666666666664,0.5665171898355754,0.031169399410464264,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0.013888888888888888,0.07523667164922768,0.0029707074428887256,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.09722222222222221,0.16990533134030886,0.030490051584377308,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.7222222222222222,0.9267563527653213,0.6812419399410465,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,1.0,0.7344294967613354,0.7616640567428151,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.7638888888888888,0.7822620827105132,0.6032263264554164,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.013888888888888888,0.01395117090184353,0.0022625736919675756,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0.08333333333333333,0.012954658694568993,0.014329633382461314,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.40277777777777773,0.019431988041853504,0.06434229918938836,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.5833333333333333,0.29795714997508715,0.23400654016212236,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,0.41666666666666663,0.22022919780767317,0.13668132829771557,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,0.013888888888888888,0.325361235675137,0.005860814296241711,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1.0,0.6756352765321375,0.7265164425202654,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,0.05555555555555555,0.323368211260588,0.017421241709653652,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.013888888888888888,0.06427503736920775,0.002844049373618276,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.013888888888888888,0.5022421524663678,0.00790461495946942,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.013888888888888888,0.558046836073742,0.008549419675755343,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.861111111111111,0.6193323368211261,0.5735480379513633,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0.20833333333333331,0.8271051320378675,0.16779315585851146,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.013888888888888888,0.009466865969108118,0.002210759027266028,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.9444444444444444,0.0179372197309417,0.15969279661016952,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.09722222222222221,0.5690084703537618,0.06501588983050847,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.0,0.6955655206776283,0.7508290346352249,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1.0,0.6816143497757848,0.7017144896831247,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.41666666666666663,0.7558545092177379,0.3229147476050111,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,0.013888888888888888,0.6601893373193822,0.00972964259395726,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.5416666666666666,0.22820129546586945,0.19584791820191602,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0.861111111111111,0.7379172894867962,0.6599403555637436,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
0,0.736111111111111,0.903836571998007,0.6584147015475313,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,0.9166666666666666,0.8550074738415545,0.7933400884303612,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
1,0.8194444444444444,0.7025411061285501,0.6158633474576272,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,0.20833333333333331,0.7717987045341306,0.1670850221075903,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.125,0.7698056801195815,0.09546564112011792,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0.4444444444444444,0.11858495266567012,0.10681305268975683,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.2361111111111111,0.46287992027902347,0.1258635777450258,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,0.7638888888888888,0.3687095166915795,0.35923682756079595,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,0.2361111111111111,0.07374190333831585,0.05068625644804717,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0.9583333333333333,0.6880916791230692,0.6972584285187916,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
0,0.9166666666666666,0.5615346287992028,0.5525055268975682,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
1,0.2222222222222222,0.560039860488291,0.14523650515843775,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.9722222222222222,0.6168410563029398,0.6448219878408255,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,0.6944444444444444,0.010961634280019922,0.11894344141488579,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0.041666666666666664,0.017438963627304432,0.007104366249078852,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0.2361111111111111,0.4733432984554061,0.1279476787030214,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.2777777777777778,0.7827603388141504,0.21033299557848198,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0.986111111111111,0.014449427005480797,0.14981346720707445,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.4722222222222222,0.8654708520179373,0.4185243183493,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.5972222222222222,0.06826108619830593,0.1232210298452469,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1,0.6944444444444444,0.8335824613851521,0.6062891488577746,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,0.5694444444444444,0.8305929247633284,0.45257806742815043,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False
0,0.75,0.6138515196811161,0.4960678426676493,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.8888888888888888,0.011958146487294458,0.141125875092115,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.4305555555555555,0.3597409068261087,0.189641672807664,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1,0.15277777777777776,0.6003986048829099,0.10065862196020636,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.05555555555555555,0.6716492277030395,0.03703597089167281,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.29166666666666663,0.34778276033881417,0.136238025055269,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
